stmt_id,ckt_id
122663,314500
122664,309032
122665,260170
122666,141154
122667,231917
122668,204641
122669,194033
122670,192224
122671,102129
122672,311045
122673,112173
122674,116113
122675,240012
122676,206850
122677,270500
122678,202798
122679,226492
122680,221465
122681,139728
122682,44282
122683,284814
122684,322237
122685,217096
122686,146801
122687,71435
122688,301866
122689,305276
122690,72815
122691,232979
122692,195847
122693,53802
122694,297205
122695,243193
122696,86631
122697,47287
122698,67917
122699,222349
122700,0
122701,136886
122702,217730
122703,151846
122704,211340
122705,183284
122706,121172
122707,170432
122708,62997
122709,228353
122710,314138
122711,158057
122712,67019
122713,234827
122714,134709
122715,134559
122716,26284
122717,0
122718,275652
122719,211634
122720,132175
122721,245400
122722,256478
122723,279079
122724,58769
122725,161906
122726,198329
122727,296103
122728,26404
122729,296098
122730,215364
122731,60171
122732,98010
122733,115467
122734,217015
122735,32318
122736,10668
122737,288645
122738,323230
122739,209082
122740,182297
122741,175098
122742,79523
122743,104336
122744,207537
122745,0
122746,137294
122747,73393
122748,194561
122749,76306
122750,54862
122751,297932
122752,188560
122753,292748
122754,109546
122755,0
122756,546
122757,225311
122758,320191
122759,49757
122760,239986
122761,125784
122762,111959
122763,3174
122764,30358
122765,32056
122766,66234
122767,186868
122768,245262
122769,284145
122770,104789
122771,201606
122772,0
122773,46959
122774,225691
122775,122418
122776,176260
122777,31239
122778,239830
122779,52175
122780,58
122781,79222
122782,44377
122783,199961
122784,95585
122785,133377
122786,273154
122787,55843
122788,73421
122789,71754
122790,313627
122791,124730
122792,187810
122793,11164
122794,49395
122795,190907
122796,31291
122797,128083
122798,241612
122799,23903
122800,85105
122801,36225
122802,80434
122803,59565
122804,134799
122805,157931
122806,131644
122807,162112
122808,188624
122809,267839
122810,162603
122811,57053
122812,179390
122813,326506
122814,126966
122815,150471
122816,19529
122817,23445
122818,287759
122819,124799
122820,270577
122821,0
122822,290729
122823,143171
122824,289312
122825,25610
122826,44057
122827,209762
122828,218024
122829,186734
122830,97324
122831,327527
122832,247899
122833,153048
122834,119145
122835,25282
122836,1463
122837,208394
122838,191463
122839,60053
122840,136401
122841,0
122842,10288
122843,165765
122844,91542
122845,216743
122846,100393
122847,150048
122848,184938
122849,88732
122850,236948
122851,142479
122852,56370
122853,35243
122854,46849
122855,116463
122856,131660
122857,71893
122858,124015
122859,132361
122860,118641
122861,206232
122862,165478
122863,298136
122864,268563
122865,186980
122866,265307
122867,325169
122868,80243
122869,48970
122870,222780
122871,64325
122872,128036
122873,136079
122874,191612
122875,38717
122876,268723
122877,234908
122878,140270
122879,207996
122880,91085
122881,176549
122882,300499
122883,55291
122884,40676
122885,151616
122886,150828
122887,174920
122888,68152
122889,221247
122890,163192
122891,154709
122892,96830
122893,10303
122894,228518
122895,289534
122896,28314
122897,0
122898,221531
122899,233557
122900,178164
122901,147642
122902,87581
122903,144058
122904,68508
122905,186113
122906,282867
122907,0
122908,40756
122909,72214
122910,87467
122911,58866
122912,81977
122913,326790
122914,160869
122915,274299
122916,261986
122917,60668
122918,46983
122919,172786
122920,147681
122921,113164
122922,240782
122923,297737
122924,262263
122925,252320
122926,81766
122927,94715
122928,144623
122929,107007
122930,76644
122931,188893
122932,222223
122933,0
122934,193133
122935,318468
122936,320785
122937,327424
122938,138398
122939,175670
122940,281836
122941,224056
122942,103801
122943,141414
122944,43232
122945,0
122946,48517
122947,70707
122948,291609
122949,18212
122950,317192
122951,195338
122952,185855
122953,146362
122954,325438
122955,52945
122956,227683
122957,160723
122958,161861
122959,165704
122960,259027
122961,45749
122962,263617
122963,284801
122964,68208
122965,29006
122966,20538
122967,187747
122968,227300
122969,295961
122970,99910
122971,308850
122972,232591
122973,23459
122974,88853
122975,288964
122976,49683
122977,201597
122978,319581
122979,294378
122980,96740
122981,222197
122982,174917
122983,39354
122984,282311
122985,284197
122986,10755
122987,158814
122988,178769
122989,267846
122990,310695
122991,285648
122992,280898
122993,280632
122994,153817
122995,201523
122996,313999
122997,179629
122998,192558
122999,234886
123000,306619
123001,13899
123002,305906
123003,146779
123004,269249
123005,271837
123006,134497
123007,85593
123008,266641
123009,60948
123010,0
123011,112520
123012,83178
123013,88625
123014,245165
123015,48360
123016,104848
123017,232809
123018,28838
123019,72435
123020,125063
123021,321235
123022,195911
123023,50509
123024,13403
123025,208413
123026,106396
123027,159353
123028,120208
123029,260517
123030,108790
123031,28886
123032,71196
123033,211476
123034,153532
123035,93289
123036,192998
123037,12442
123038,278965
123039,10335
123040,71838
123041,3790
123042,306870
123043,9252
123044,209075
123045,182983
123046,270858
123047,92439
123048,194926
123049,215581
123050,291776
123051,58734
123052,276887
123053,0
123054,204448
123055,325771
123056,125069
123057,160167
123058,222
123059,170361
123060,54008
123061,29969
123062,231178
123063,32449
123064,215096
123065,251828
123066,263746
123067,171784
123068,132616
123069,83647
123070,132748
123071,290578
123072,162708
123073,0
123074,325320
123075,177129
123076,158189
123077,9091
123078,251260
123079,135336
123080,198594
123081,282516
123082,234136
123083,211684
123084,184432
123085,202380
123086,235358
123087,198350
123088,167262
123089,78707
123090,99764
123091,8930
123092,268288
123093,193046
123094,10221
123095,78767
123096,84261
123097,936
123098,92049
123099,208229
123100,280622
123101,283808
123102,221351
123103,153542
123104,207571
123105,80796
123106,277077
123107,97278
123108,2283
123109,147548
123110,327248
123111,24775
123112,295532
123113,2410
123114,126470
123115,53966
123116,291653
123117,230720
123118,186965
123119,190650
123120,170599
123121,189065
123122,149505
123123,258796
123124,71512
123125,237214
123126,181032
123127,178613
123128,15867
123129,163798
123130,262963
123131,5736
123132,216596
123133,50040
123134,149679
123135,236586
123136,308899
123137,292264
123138,165760
123139,205670
123140,326076
123141,0
123142,194839
123143,32758
123144,59394
123145,289590
123146,313692
123147,298481
123148,207515
123149,28613
123150,137020
123151,304800
123152,218370
123153,40088
123154,27173
123155,257854
123156,97202
123157,149402
123158,152012
123159,103415
123160,0
123161,216722
123162,194786
123163,315893
123164,259167
123165,96807
123166,175539
123167,295316
123168,205646
123169,275200
123170,66284
123171,229593
123172,80135
123173,13604
123174,165370
123175,121505
123176,38835
123177,223368
123178,324864
123179,228524
123180,451
123181,312278
123182,48463
123183,0
123184,252460
123185,173575
123186,114300
123187,58133
123188,147725
123189,75783
123190,204869
123191,246830
123192,80106
123193,40972
123194,268112
123195,296473
123196,310033
123197,90318
123198,115251
123199,36516
123200,80269
123201,151354
123202,142234
123203,190659
123204,190926
123205,259068
123206,322940
123207,313312
123208,151188
123209,159797
123210,268709
123211,35296
123212,285121
123213,215667
123214,188491
123215,61778
123216,321477
123217,61141
123218,97354
123219,121448
123220,222176
123221,67100
123222,324962
123223,95137
123224,28117
123225,10562
123226,176931
123227,202854
123228,90986
123229,129623
123230,157193
123231,194255
123232,65036
123233,81777
123234,251268
123235,195472
123236,95937
123237,97603
123238,320996
123239,209960
123240,150851
123241,0
123242,16624
123243,144715
123244,31987
123245,125842
123246,200286
123247,93047
123248,85981
123249,14329
123250,167090
123251,241601
123252,147744
123253,298885
123254,146648
123255,32159
123256,40618
123257,38490
123258,180986
123259,100008
123260,24589
123261,172670
123262,308945
123263,191697
123264,137343
123265,14757
123266,0
123267,26810
123268,118873
123269,305823
123270,257109
123271,184372
123272,267073
123273,0
123274,312572
123275,262965
123276,8262
123277,12440
123278,0
123279,113112
123280,0
123281,238989
123282,5706
123283,107267
123284,137562
123285,97112
123286,162248
123287,194390
123288,198144
123289,52699
123290,187461
123291,294463
123292,29768
123293,293947
123294,328989
123295,199016
123296,43860
123297,118932
123298,86130
123299,34343
123300,322572
123301,87616
123302,93744
123303,314730
123304,276086
123305,127356
123306,118250
123307,67280
123308,257747
123309,142099
123310,98257
123311,71609
123312,290016
123313,144860
123314,30236
123315,198980
123316,271953
123317,7137
123318,6108
123319,139308
123320,89568
123321,216816
123322,328163
123323,318276
123324,242889
123325,67355
123326,163862
123327,303504
123328,87526
123329,69568
123330,244085
123331,174424
123332,282224
123333,72124
123334,251423
123335,317538
123336,287427
123337,17616
123338,238003
123339,121877
123340,277213
123341,183084
123342,196545
123343,124993
123344,3778
123345,261710
123346,140790
123347,319056
123348,315729
123349,37979
123350,314253
123351,0
123352,188593
123353,1386
123354,170452
123355,223953
123356,166162
123357,26873
123358,270874
123359,47653
123360,19710
123361,130410
123362,34832
123363,30058
123364,264926
123365,132865
123366,150799
123367,191796
123368,180077
123369,126584
123370,101610
123371,196910
123372,260015
123373,141185
123374,97867
123375,239547
123376,261666
123377,29413
123378,31153
123379,260698
123380,163996
123381,283332
123382,261550
123383,140967
123384,169842
123385,179243
123386,291708
123387,113765
123388,170501
123389,303738
123390,230396
123391,310573
123392,285849
123393,232218
123394,177598
123395,60035
123396,224930
123397,295405
123398,216834
123399,98146
123400,81750
123401,252898
123402,312291
123403,222534
123404,252176
123405,159852
123406,168570
123407,144240
123408,3496
123409,304722
123410,243676
123411,278316
123412,314648
123413,144241
123414,308585
123415,162598
123416,313457
123417,169789
123418,241463
123419,95206
123420,140605
123421,12043
123422,320858
123423,10250
123424,152453
123425,312818
123426,31565
123427,19063
123428,126967
123429,19064
123430,156898
123431,150239
123432,93664
123433,49573
123434,225627
123435,240372
123436,87389
123437,42982
123438,211629
123439,32025
123440,255185
123441,155139
123442,99591
123443,91166
123444,241367
123445,20598
123446,81528
123447,108915
123448,221483
123449,164138
123450,120332
123451,13586
123452,86007
123453,317026
123454,41987
123455,114304
123456,188061
123457,239218
123458,39434
123459,236076
123460,115313
123461,58143
123462,0
123463,0
123464,207649
123465,170427
123466,126753
123467,143477
123468,130488
123469,181756
123470,135377
123471,268719
123472,221471
123473,208317
123474,108861
123475,7213
123476,0
123477,140144
123478,279659
123479,57228
123480,309180
123481,298493
123482,171736
123483,3664
123484,106335
123485,275013
123486,298129
123487,43935
123488,265009
123489,100046
123490,3734
123491,219076
123492,31294
123493,17988
123494,175878
123495,222776
123496,9005
123497,304458
123498,294840
123499,18752
123500,11977
123501,239452
123502,320065
123503,115137
123504,226190
123505,234878
123506,206905
123507,262480
123508,179725
123509,24002
123510,12087
123511,187297
123512,74056
123513,320205
123514,284893
123515,302111
123516,214998
123517,206499
123518,218663
123519,78068
123520,201400
123521,311213
123522,297490
123523,168535
123524,143281
123525,172529
123526,16574
123527,286189
123528,15662
123529,40942
123530,113428
123531,0
123532,206628
123533,119830
123534,275919
123535,290815
123536,22551
123537,289950
123538,165533
123539,33656
123540,317310
123541,111325
123542,0
123543,10239
123544,220343
123545,186912
123546,197879
123547,173790
123548,234183
123549,176161
123550,176136
123551,328015
123552,12149
123553,33716
123554,35776
123555,283178
123556,292660
123557,96160
123558,235724
123559,284377
123560,101615
123561,275816
123562,288774
123563,42312
123564,71326
123565,13
123566,281508
123567,277933
123568,142646
123569,251120
123570,201490
123571,149319
123572,0
123573,74589
123574,269818
123575,230023
123576,301919
123577,141632
123578,119810
123579,305298
123580,239379
123581,48606
123582,180110
123583,238322
123584,206162
123585,163315
123586,93120
123587,189674
123588,276551
123589,216783
123590,83071
123591,57082
123592,41804
123593,227234
123594,71553
123595,175002
123596,275119
123597,224876
123598,86719
123599,33569
123600,111252
123601,274087
123602,27939
123603,319304
123604,8628
123605,314189
123606,135190
123607,0
123608,186362
123609,243108
123610,79544
123611,55912
123612,225129
123613,166903
123614,157761
123615,192793
123616,176115
123617,255336
123618,113356
123619,279727
123620,203410
123621,286533
123622,3681
123623,111250
123624,29291
123625,264225
123626,253376
123627,308107
123628,1296
123629,38803
123630,157712
123631,316002
123632,312756
123633,77056
123634,30562
123635,120717
123636,318752
123637,17866
123638,317429
123639,69587
123640,312508
123641,43695
123642,38497
123643,256808
123644,230795
123645,243041
123646,75234
123647,243342
123648,52442
123649,223572
123650,59087
123651,0
123652,190951
123653,56775
123654,240801
123655,260574
123656,209035
123657,124151
123658,243625
123659,203457
123660,225674
123661,30111
123662,284181
123663,278240
123664,166259
123665,217009
123666,43125
123667,235525
123668,5749
123669,23701
123670,288181
123671,308445
123672,111185
123673,326021
123674,93264
123675,71846
123676,206956
123677,133012
123678,182886
123679,217231
123680,183534
123681,27691
123682,83975
123683,152796
123684,34240
123685,159929
123686,92732
123687,68320
123688,137749
123689,306368
123690,0
123691,306990
123692,0
123693,175990
123694,291299
123695,248523
123696,268294
123697,316067
123698,15436
123699,213975
123700,121506
123701,14160
123702,54280
123703,320690
123704,38250
123705,83355
123706,219419
123707,121818
123708,97486
123709,242102
123710,61142
123711,176485
123712,24679
123713,251319
123714,282043
123715,89856
123716,160838
123717,203878
123718,134865
123719,293226
123720,141328
123721,167339
123722,246432
123723,295303
123724,182603
123725,188300
123726,251104
123727,148621
123728,197583
123729,69563
123730,295782
123731,140626
123732,0
123733,4720
123734,238505
123735,236249
123736,143286
123737,26154
123738,31241
123739,79503
123740,314946
123741,217966
123742,243718
123743,278338
123744,193124
123745,52797
123746,123199
123747,225127
123748,0
123749,266051
123750,111620
123751,121065
123752,52555
123753,225256
123754,95597
123755,302309
123756,7163
123757,141924
123758,234424
123759,0
123760,273658
123761,170068
123762,87997
123763,103805
123764,6086
123765,1837
123766,155217
123767,111085
123768,147480
123769,32729
123770,320482
123771,321376
123772,46174
123773,510
123774,268559
123775,308457
123776,65842
123777,285910
123778,266518
123779,135039
123780,226265
123781,255897
123782,72218
123783,150524
123784,43333
123785,79283
123786,101950
123787,172528
123788,69092
123789,191615
123790,225527
123791,315688
123792,28626
123793,277010
123794,35780
123795,66794
123796,67570
123797,235919
123798,133124
123799,311721
123800,158790
123801,20535
123802,136048
123803,225221
123804,150741
123805,250285
123806,74398
123807,114923
123808,223125
123809,153368
123810,135338
123811,70875
123812,285652
123813,279776
123814,198407
123815,312330
123816,133171
123817,5370
123818,264036
123819,241597
123820,140583
123821,39479
123822,233589
123823,208621
123824,29995
123825,186354
123826,63202
123827,0
123828,276568
123829,254847
123830,198879
123831,272703
123832,320607
123833,279363
123834,0
123835,272305
123836,82119
123837,64579
123838,81212
123839,172144
123840,0
123841,18435
123842,115556
123843,188177
123844,207080
123845,253835
123846,44449
123847,47250
123848,163645
123849,186566
123850,206950
123851,42675
123852,72202
123853,9546
123854,204796
123855,283815
123856,316481
123857,42052
123858,199309
123859,54701
123860,230065
123861,291067
123862,150171
123863,194034
123864,231979
123865,277785
123866,162058
123867,60704
123868,40530
123869,189057
123870,240638
123871,237378
123872,301630
123873,58638
123874,138442
123875,132818
123876,24088
123877,60747
123878,175204
123879,0
123880,289622
123881,305563
123882,183563
123883,291090
123884,176832
123885,177940
123886,305170
123887,94220
123888,325030
123889,34563
123890,144085
123891,94050
123892,158106
123893,144382
123894,222250
123895,186261
123896,34814
123897,99521
123898,78666
123899,12471
123900,298873
123901,286124
123902,295838
123903,20059
123904,140778
123905,216958
123906,0
123907,82453
123908,18351
123909,198695
123910,302195
123911,228449
123912,265096
123913,322768
123914,560
123915,293530
123916,0
123917,41787
123918,276397
123919,287401
123920,100234
123921,260827
123922,33587
123923,22962
123924,309810
123925,128333
123926,63814
123927,128621
123928,166642
123929,81375
123930,128235
123931,73545
123932,138940
123933,255929
123934,233630
123935,72475
123936,145163
123937,257857
123938,317141
123939,254358
123940,66262
123941,99209
123942,278993
123943,291026
123944,267616
123945,199208
123946,8069
123947,0
123948,257947
123949,263822
123950,94357
123951,0
123952,85573
123953,209500
123954,328683
123955,296860
123956,246154
123957,33884
123958,100983
123959,203882
123960,222376
123961,105853
123962,214024
123963,224660
123964,245474
123965,228894
123966,105999
123967,0
123968,226361
123969,69492
123970,47082
123971,96886
123972,262168
123973,35711
123974,155259
123975,156299
123976,285947
123977,128722
123978,310058
123979,65963
123980,317386
123981,237055
123982,136108
123983,148040
123984,96609
123985,256617
123986,213004
123987,291598
123988,285791
123989,190510
123990,197
123991,244317
123992,41326
123993,82837
123994,314244
123995,76344
123996,0
123997,135625
123998,212010
123999,282352
124000,201541
124001,281696
124002,129407
124003,68382
124004,82080
124005,146913
124006,21634
124007,299591
124008,209626
124009,222998
124010,26713
124011,296345
124012,0
124013,159553
124014,216335
124015,21958
124016,60437
124017,24466
124018,85040
124019,274771
124020,132681
124021,208976
124022,152080
124023,134249
124024,2560
124025,224130
124026,224102
124027,212042
124028,52449
124029,64440
124030,318282
124031,25449
124032,77090
124033,293559
124034,308487
124035,109048
124036,316480
124037,172008
124038,115626
124039,267853
124040,97876
124041,147835
124042,111974
124043,220720
124044,63158
124045,277994
124046,154540
124047,71680
124048,105153
124049,208271
124050,22977
124051,51960
124052,89153
124053,64222
124054,2631
124055,211086
124056,81302
124057,176213
124058,99787
124059,141554
124060,214164
124061,50636
124062,236090
124063,208197
124064,197690
124065,30827
124066,103686
124067,261268
124068,228776
124069,313067
124070,208510
124071,63008
124072,323334
124073,176370
124074,169853
124075,300405
124076,255542
124077,133796
124078,3124
124079,143769
124080,149503
124081,293803
124082,263468
124083,116737
124084,167966
124085,39842
124086,115212
124087,251300
124088,259156
124089,149928
124090,122974
124091,96583
124092,128316
124093,64129
124094,234543
124095,206323
124096,293790
124097,159052
124098,69764
124099,123885
124100,117545
124101,240707
124102,137074
124103,121669
124104,171173
124105,218248
124106,244690
124107,180059
124108,165821
124109,88564
124110,270012
124111,85923
124112,270552
124113,0
124114,128602
124115,311959
124116,296156
124117,75753
124118,59009
124119,212201
124120,176472
124121,98754
124122,246279
124123,317095
124124,181353
124125,292007
124126,287032
124127,255634
124128,269757
124129,225729
124130,111368
124131,101992
124132,175400
124133,129300
124134,181259
124135,206738
124136,305496
124137,0
124138,315390
124139,71986
124140,49851
124141,148876
124142,229683
124143,138898
124144,63319
124145,35038
124146,4717
124147,207783
124148,264488
124149,101607
124150,72161
124151,11992
124152,239251
124153,44073
124154,17819
124155,231286
124156,135163
124157,209368
124158,266060
124159,198854
124160,25853
124161,36020
124162,137276
124163,139550
124164,297529
124165,256437
124166,273500
124167,81399
124168,168297
124169,302696
124170,40032
124171,0
124172,268431
124173,293325
124174,243875
124175,0
124176,315784
124177,205592
124178,283039
124179,165443
124180,90953
124181,176520
124182,253747
124183,123852
124184,315208
124185,134700
124186,262943
124187,207930
124188,194613
124189,281579
124190,15505
124191,0
124192,48727
124193,56201
124194,62633
124195,27845
124196,131659
124197,72733
124198,151710
124199,967
124200,273823
124201,123787
124202,74738
124203,41625
124204,144467
124205,322279
124206,105129
124207,0
124208,309594
124209,50542
124210,19686
124211,93214
124212,29764
124213,98350
124214,0
124215,182651
124216,105256
124217,85478
124218,131484
124219,230386
124220,6595
124221,155429
124222,265337
124223,141215
124224,131366
124225,281374
124226,175058
124227,30952
124228,197121
124229,196668
124230,259899
124231,320984
124232,89408
124233,152971
124234,223014
124235,140241
124236,314539
124237,311813
124238,4830
124239,126228
124240,170640
124241,325374
124242,96526
124243,130157
124244,92422
124245,279857
124246,128684
124247,184888
124248,154020
124249,74065
124250,202616
124251,80821
124252,276805
124253,108939
124254,48926
124255,268451
124256,253692
124257,179413
124258,260038
124259,98219
124260,138847
124261,59916
124262,77491
124263,303360
124264,159965
124265,86290
124266,34311
124267,160379
124268,189472
124269,136299
124270,262343
124271,37156
124272,41117
124273,92095
124274,147764
124275,161422
124276,159258
124277,243133
124278,143354
124279,309368
124280,280693
124281,9023
124282,147629
124283,208323
124284,145014
124285,301709
124286,0
124287,105122
124288,16711
124289,256698
124290,65999
124291,159891
124292,244457
124293,244045
124294,248083
124295,376
124296,90327
124297,89713
124298,269629
124299,259474
124300,298061
124301,33748
124302,180091
124303,40079
124304,230923
124305,319013
124306,127714
124307,153349
124308,287440
124309,141
124310,300758
124311,27623
124312,50038
124313,45707
124314,231394
124315,139638
124316,128407
124317,269426
124318,288299
124319,314723
124320,234264
124321,51226
124322,236563
124323,173761
124324,252092
124325,0
124326,300178
124327,0
124328,11775
124329,122342
124330,111897
124331,84605
124332,29328
124333,71061
124334,74272
124335,198804
124336,128332
124337,207758
124338,43590
124339,50794
124340,278742
124341,198538
124342,271402
124343,0
124344,5642
124345,200881
124346,0
124347,318919
124348,215940
124349,247874
124350,175039
124351,139626
124352,314916
124353,29310
124354,297378
124355,318291
124356,72438
124357,277555
124358,247523
124359,267546
124360,29709
124361,85635
124362,113668
124363,106492
124364,282536
124365,6973
124366,303876
124367,231961
124368,71413
124369,311668
124370,216561
124371,215593
124372,178907
124373,0
124374,313409
124375,86806
124376,13478
124377,328009
124378,20691
124379,126700
124380,306060
124381,139036
124382,50490
124383,305789
124384,180514
124385,288334
124386,38150
124387,4960
124388,196671
124389,155154
124390,191423
124391,76894
124392,0
124393,100442
124394,316728
124395,304706
124396,9834
124397,190737
124398,196478
124399,68746
124400,3512
124401,237808
124402,150848
124403,174135
124404,241558
124405,147254
124406,201766
124407,224651
124408,0
124409,121453
124410,288300
124411,92904
124412,290080
124413,69244
124414,56963
124415,101532
124416,60753
124417,284434
124418,55558
124419,195026
124420,166972
124421,315306
124422,269943
124423,104663
124424,213002
124425,272863
124426,287667
124427,85569
124428,317669
124429,56802
124430,82637
124431,218589
124432,188293
124433,315544
124434,110229
124435,136362
124436,200790
124437,232844
124438,316115
124439,6717
124440,187553
124441,292442
124442,131794
124443,0
124444,219673
124445,92503
124446,55681
124447,51972
124448,4287
124449,268623
124450,96129
124451,297367
124452,79121
124453,10942
124454,58585
124455,30523
124456,53516
124457,65094
124458,208315
124459,50409
124460,149210
124461,122774
124462,20607
124463,80006
124464,79760
124465,245737
124466,273133
124467,224410
124468,282287
124469,283000
124470,147884
124471,85061
124472,312082
124473,2800
124474,74074
124475,48669
124476,322119
124477,224469
124478,276309
124479,292213
124480,220951
124481,280807
124482,105767
124483,60047
124484,100783
124485,175737
124486,281420
124487,45144
124488,29612
124489,266081
124490,220434
124491,18939
124492,283430
124493,222015
124494,174348
124495,55895
124496,114038
124497,72519
124498,93824
124499,72926
124500,149546
124501,153874
124502,8722
124503,130531
124504,324282
124505,0
124506,199340
124507,183846
124508,287556
124509,256107
124510,216328
124511,145245
124512,324156
124513,299875
124514,287398
124515,290505
124516,87539
124517,252727
124518,221758
124519,18611
124520,6269
124521,0
124522,155360
124523,224296
124524,303756
124525,114182
124526,277506
124527,317285
124528,18608
124529,78693
124530,50132
124531,187557
124532,272548
124533,3129
124534,117990
124535,129104
124536,18030
124537,274882
124538,125995
124539,158642
124540,193636
124541,0
124542,38010
124543,259463
124544,54056
124545,264671
124546,328380
124547,83028
124548,56986
124549,191997
124550,150951
124551,183549
124552,251333
124553,176264
124554,98231
124555,305051
124556,274945
124557,153445
124558,229478
124559,59442
124560,81793
124561,134868
124562,192841
124563,260063
124564,198520
124565,190974
124566,305672
124567,13994
124568,259522
124569,279992
124570,4920
124571,21647
124572,164419
124573,61709
124574,272036
124575,293872
124576,45067
124577,276303
124578,75492
124579,56914
124580,50084
124581,198106
124582,185416
124583,75139
124584,159088
124585,0
124586,49654
124587,314834
124588,113111
124589,295172
124590,128024
124591,75845
124592,263221
124593,5394
124594,198769
124595,236926
124596,168091
124597,328721
124598,228728
124599,208237
124600,112518
124601,232632
124602,68290
124603,167899
124604,152680
124605,89076
124606,203246
124607,169190
124608,69674
124609,203545
124610,310853
124611,196627
124612,219452
124613,17728
124614,304753
124615,214348
124616,4373
124617,228045
124618,311554
124619,172750
124620,218156
124621,281998
124622,71863
124623,208357
124624,14929
124625,179665
124626,283257
124627,297736
124628,216682
124629,214249
124630,267347
124631,47376
124632,320217
124633,57299
124634,299727
124635,141591
124636,206556
124637,147428
124638,36219
124639,247631
124640,183565
124641,171376
124642,244142
124643,215295
124644,184781
124645,229348
124646,242929
124647,151884
124648,141147
124649,172900
124650,232837
124651,45243
124652,7911
124653,134542
124654,314617
124655,49266
124656,199221
124657,232716
124658,125715
124659,141339
124660,241066
124661,283069
124662,249708
124663,7343
124664,20675
124665,242724
124666,0
124667,227841
124668,285191
124669,100312
124670,171999
124671,316013
124672,267791
124673,242303
124674,163523
124675,11133
124676,163207
124677,248668
124678,235249
124679,312926
124680,204575
124681,59251
124682,0
124683,292576
124684,118449
124685,104582
124686,246414
124687,277116
124688,66840
124689,284452
124690,248116
124691,224909
124692,9533
124693,148215
124694,101827
124695,120141
124696,168739
124697,312631
124698,311603
124699,72484
124700,184572
124701,53409
124702,310000
124703,97539
124704,114263
124705,305813
124706,197040
124707,2861
124708,279981
124709,0
124710,210457
124711,83576
124712,223651
124713,59805
124714,212204
124715,113852
124716,261428
124717,293442
124718,222644
124719,306003
124720,85687
124721,8149
124722,126293
124723,0
124724,0
124725,287337
124726,0
124727,84203
124728,311691
124729,57031
124730,297033
124731,77511
124732,101896
124733,138923
124734,214375
124735,50553
124736,149796
124737,23183
124738,181265
124739,144594
124740,105376
124741,288460
124742,135769
124743,76000
124744,120029
124745,205869
124746,92614
124747,91504
124748,158019
124749,235331
124750,71778
124751,46380
124752,25916
124753,321118
124754,322968
124755,67088
124756,198305
124757,276335
124758,184132
124759,225073
124760,74681
124761,215720
124762,176512
124763,168928
124764,180773
124765,25750
124766,40752
124767,198188
124768,0
124769,155391
124770,302843
124771,44053
124772,55136
124773,303809
124774,290245
124775,172488
124776,80905
124777,250707
124778,38551
124779,280724
124780,310532
124781,9924
124782,160457
124783,270598
124784,194270
124785,144983
124786,238409
124787,311103
124788,9146
124789,286970
124790,265561
124791,221294
124792,63362
124793,258842
124794,256391
124795,249734
124796,59175
124797,180517
124798,7914
124799,62983
124800,77881
124801,243694
124802,206147
124803,177097
124804,77068
124805,260387
124806,323964
124807,131700
124808,316721
124809,32082
124810,281068
124811,320840
124812,141555
124813,208819
124814,118764
124815,297688
124816,327467
124817,187821
124818,40312
124819,51673
124820,58454
124821,63469
124822,102208
124823,285894
124824,32762
124825,198864
124826,230268
124827,18587
124828,259878
124829,21024
124830,80334
124831,233987
124832,52893
124833,244802
124834,219021
124835,320433
124836,107005
124837,275930
124838,228790
124839,144699
124840,44923
124841,0
124842,81806
124843,298684
124844,187598
124845,239445
124846,72723
124847,149217
124848,44141
124849,24532
124850,305760
124851,277471
124852,198803
124853,8731
124854,123204
124855,214831
124856,160303
124857,290197
124858,272582
124859,218673
124860,257870
124861,277305
124862,122841
124863,319669
124864,127128
124865,139707
124866,0
124867,178280
124868,265927
124869,183938
124870,48027
124871,129386
124872,309829
124873,246832
124874,76244
124875,0
124876,0
124877,20942
124878,297380
124879,74242
124880,83332
124881,190964
124882,6510
124883,201065
124884,53475
124885,181595
124886,35802
124887,232330
124888,22152
124889,300389
124890,243470
124891,53273
124892,153909
124893,148056
124894,39281
124895,165632
124896,46110
124897,30596
124898,270695
124899,25066
124900,275589
124901,9744
124902,44194
124903,149500
124904,74386
124905,261215
124906,191063
124907,270111
124908,125109
124909,179200
124910,125527
124911,287357
124912,160547
124913,0
124914,231903
124915,134534
124916,237058
124917,113389
124918,152704
124919,221405
124920,48440
124921,168451
124922,14781
124923,970
124924,97441
124925,13481
124926,118787
124927,141967
124928,125115
124929,37609
124930,244951
124931,235444
124932,140834
124933,302757
124934,200194
124935,239255
124936,7071
124937,225522
124938,328307
124939,61283
124940,35996
124941,162626
124942,188532
124943,118522
124944,152078
124945,94187
124946,65975
124947,124621
124948,248273
124949,84339
124950,315108
124951,86598
124952,27806
124953,288331
124954,108992
124955,260058
124956,16520
124957,137377
124958,231875
124959,289659
124960,320549
124961,192308
124962,281709
124963,0
124964,227206
124965,157797
124966,152656
124967,110120
124968,70791
124969,306135
124970,177230
124971,275882
124972,175978
124973,216673
124974,42854
124975,234417
124976,9082
124977,9220
124978,272618
124979,176856
124980,244413
124981,0
124982,171351
124983,128450
124984,98692
124985,133807
124986,214176
124987,287354
124988,118469
124989,313366
124990,157113
124991,163809
124992,249255
124993,270394
124994,64681
124995,274592
124996,69842
124997,159117
124998,328257
124999,22765
125000,276057
125001,174463
125002,189499
125003,22597
125004,302948
125005,4352
125006,150938
125007,195641
125008,0
125009,272326
